id,owner,deal_stage,updated_at,created_at,age_in_days,deferred_reason,not_interested_reasons,no_requirement_reasons,next_reach_out_date,comments,source_of_the_deal,head_office_city,country,number_of_outlets
2004462764,KS,Won,06/29/20 16:11,05/11/2020 13:53,23,,,,,,Web Form,Mumbai,India,1
2004554183,JM,Contact made,07/03/2020 18:09,05-29-2020 19:38:00,295,,,,,,POS Partners,,India,1
2004555815,KS,Won,6-29-2020 10:38:00,06/01/2020 10:18,0,,,,,,Food Aggregators,Mumbai,India,40
2004559362,SS,Deal Deferred,01-14-2021 6:27:00,06/03/2020 17:33,290,,,,,,POS Partners,Ahmedabad,India,18
2004568390,DS,Deal Deferred,12/18/20 19:03,06/09/2020 17:52,284,,,,,,Cold call/email,Hyderabad,India,1
2004571248,DS,Deal Deferred,11-19-2020 19:48:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Delhi NCR,India,50
2004571257,DS,Deal Deferred,11/26/20 20:45,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571260,DS,Deal Deferred,11-19-2020 11:31:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,8
2004571395,DS,Deal Deferred,01/14/21 6:27,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571420,DJ,Contact made,08/02/2020 15:34,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571520,DS,Deal Deferred,01/14/21 6:27,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Chennai,India,1
2004571608,DS,Deal Deferred,12-18-2020 17:07:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Chennai,India,3
2004576259,AIB,Won,08/28/20 19:24,06-15-2020 19:05:00,16,,,,,,Phone,Bangalore,India,1
2004576414,SS,Deal Deferred,01/14/21 6:27,06-15-2020 20:39:00,278,,,,,,Cold call/email,Delhi NCR,India,8
2004582956,MJ,Contact made,01/06/2021 21:45,06-19-2020 17:24:00,274,,,,,,Cold call/email,Pune,India,5
2004597070,DJ,Contact Made,07-27-2020 10:40:00,06-23-2020 13:32:00,270,,,,,,Cold call/email,Ahmedabad,India,1
2004604654,SS,Won,08/04/2020 12:02,06-29-2020 18:41:00,7,,,,,,Phone,Delhi NCR,India,1
2004607722,MJ,Deal Deferred,11/23/20 22:03,07/01/2020 14:51,262,,,,,,Web Form,Ahmedabad,India,1
2004611382,KS,Won,09/02/2020 14:56,07/03/2020 11:21,-29,,,,,,Referral,Bangalore,India,50
2004612983,SS,Won,08/04/2020 12:05,07/06/2020 10:20,3,,,,,,Web Form,Bangalore,India,1
2004613566,MJ,Won,12-13-2020 22:38:00,07/06/2020 19:22,116,,,,,,Web Form,Chennai,India,3
2004617453,DS,Lost,02/09/2021 21:59,07/08/2020 18:33,216,,,,,,Cold call/email,Kolkata,India,1
2004619449,MJ,Deal Deferred,11/02/2020 22:10,07/09/2020 17:08,254,,,,,,Drip campaign,Pune,India,1
2004620933,JM,Won,12/01/2020 16:15,07/10/2020 17:09,-1,,,,,,Chat,Bhubaneswar,India,1
2004621073,DS,Contact made,03-16-2021 12:06:00,07/10/2020 19:48,253,,,,,,Phone,Delhi NCR,India,1
2004649873,MJ,Deal Deferred,01/14/21 6:27,07/31/20 15:40,232,,,,,,Chat,Delhi NCR,India,2
2004653510,DS,Deal Deferred,01/08/2021 19:33,08/03/2020 20:18,229,,,,,,Cold call/email,Delhi NCR,India,3
2004653527,DS,Demo Done,03-16-2021 12:21:00,08/03/2020 20:26,229,,,,,,Ola Database,Delhi NCR,India,25
2004661420,SS,Deal Deferred,11/03/2020 14:00,08/07/2020 19:18,225,,,,,,Chat,Mumbai,India,3
2004662544,SS,Won,12/14/20 18:18,08/08/2020 18:57,128,,,,,,Web Form,Jaipur,India,1
2004663809,AR,Lost,3-15-2021 14:29:00,08/10/2020 10:52,217,,,,,,Web Form,Bangalore,India,1
2004664124,SS,Won,01/25/21 12:09,08/10/2020 18:44,168,,,,,,Web Form,Trichy,India,1
2004664374,DS,Contact made,03/15/21 22:22,08/10/2020 21:26,222,,,,,,Ola Database,Kolkata,India,1
2004664430,DS,Lost,08-21-2020 13:41:00,08/10/2020 21:53,11,,,,,,Ola Database,Hyderabad,India,1
2004665802,SS,Won,09/07/2020 21:22,08/11/2020 18:40,27,,,,,,Cold call/email,Bangalore,India,10
2004665925,SS,Deal Deferred,01-14-2021 6:27:00,08/11/2020 19:59,221,,,,,,Web Form,Delhi NCR,India,1
2004666061,DS,Deal Deferred,02/02/2021 18:26,08/11/2020 20:58,221,Happy Using Competitor,,,44562,happy using Torqus. Having a multi year contract with them. initial email sent. will reconnect if there is any new requirement,Ola Database,Mumbai,India,2
2004666112,DS,Deal Deferred,12/22/20 18:15,08/11/2020 21:19,221,,,,,,Ola Database,Ahmedabad,India,3
2004668818,DS,Won,08/17/20 12:46,08/13/20 18:29,4,,,,,,Phone,Mumbai,India,2
2004680025,SS,Deferred,01-22-2021 12:53:00,08/21/20 17:29,211,No Response,,,44279,No response tried multiple times,Cold call/email,Bangalore,India,4
2004680031,AR,Deal Deferred,03-15-2021 16:40:00,08/21/20 17:37,211,Not Interested,,,,,Cold call/email,Bangalore,India,1
2004682408,SS,Deferred,12/08/2020 17:58,08/24/20 18:12,208,,,,,,Cold call/email,Hyderabad,India,1
2004683913,SS,Deferred,12/15/20 18:39,08/25/20 10:10,207,,,,,,Cold call/email,Hyderabad,India,2
2004683915,SS,Deferred,01/12/2021 11:54,08/25/20 10:10,207,Happy Using Competitor,,,44328,Satisfied with Pet Pooja are not facing any issues,Cold call/email,Kolkata,India,5
2004684202,SS,Deal Deferred,11/10/2020 12:42,08/25/20 15:25,207,,,,,,Web Form,Bangalore,India,2
2004684848,DS,Deal Deferred,11/24/20 20:24,08/25/20 21:17,207,,,,,,Chat,Bangalore,India,1
2004700113,MJ,Won,09/14/20 18:08,09/03/2020 18:03,11,,,,,,Referral,Hyderabad,India,3
2004700164,SS,Won,09/04/2020 19:39,09/03/2020 18:36,0,,,,,,Phone,Bangalore,India,24
2004700240,DS,Deal Deferred,02/09/2021 21:44,09/03/2020 19:23,198,,,,,,POS Partners,Hyderabad,India,5
2004707771,DS,Won,09/14/20 15:07,09/09/2020 13:26,5,,,,,,Cold call/email,Chennai,India,6
2004718826,PN,Contact made,03-18-2021 12:36:00,09/16/20 15:01,185,,,,,,Web Form,Delhi NCR,India,3
2004718961,DS,New,02/05/2021 07:54,09/16/20 16:48,185,,,,,,Chat,Kolkata,India,2
2004720579,SS,Deal Deferred,9-17-2020 12:43:00,09-17-2020 12:22:00,184,,,,,,POS Partners,Delhi NCR,India,1
2004722868,SS,Deal Deferred,01-14-2021 6:28:00,09-18-2020 12:21:00,183,,,,,,Cold call/email,Bhopal,India,4
2004725781,DS,Won,09-28-2020 12:16:00,09-21-2020 12:58:00,7,,,,,,Web Form,Chennai,India,3
2004725997,DS,Deal Deferred,02/02/2021 19:10,09-21-2020 15:59:00,180,,,,,,Web Form,Delhi NCR,India,1
2004728308,SS,Deal Deferred,01/14/21 6:28,09-22-2020 15:54:00,179,,,,,,Phone,Lucknow,India,1
2004732704,SS,Deal Deferred,09-26-2020 13:15:00,09-24-2020 19:39:00,177,,,,,,Chat,Chennai,India,1
2004736968,KS,Won,10/01/2020 18:13,09-28-2020 12:30:00,-3,,,,,,Food Aggregators,Mumbai,India,40
2004743282,AR,Contact made,03-19-2021 12:09:00,09-29-2020 16:48:00,172,,,,,,Chat,Bangalore,India,1
2004750011,SS,Deal Deferred,01/14/21 6:28,10/01/2020 11:41,170,,,,,,Web Form,Raipur,India,1
2004750259,AIB,New,02/03/2021 15:27,10/01/2020 16:22,170,,,,,,Phone,Mumbai,India,700
2004754546,SS,Deal Deferred,01-14-2021 6:28:00,10/05/2020 11:21,166,,,,,,Phone,Mumbai,India,1
2004755099,SS,Deal Deferred,01-14-2021 6:28:00,10/05/2020 18:21,166,,,,,,Phone,Bangalore,India,1
2004755174,SS,Deal Deferred,01/14/21 6:28,10/05/2020 19:06,166,,,,,,Web Form,Pune,India,4
2004755182,DS,Deal Deferred,01/04/2021 19:23,10/05/2020 19:13,166,,,,,,Web Form,Patna,India,1
2004798364,SS,Lost,10-19-2020 13:22:00,10/09/2020 23:38,10,,,,,,Chat,Bangalore,India,2
2004800379,PN,Lost,02/09/2021 16:37,10/12/2020 13:20,120,,,,,,Web Form,Bangalore,India,3
2004813331,SS,Lost,10-21-2020 12:27:00,10/20/20 10:52,1,,,,,,Cold call/email,Hyderabad,India,10
2004815561,SS,Deferred,02-17-2021 10:30:00,10/21/20 16:34,150,,,,,,Cold call/email,Bangalore,India,9
2004815591,SS,Deferred,11/02/2020 13:49,10/21/20 16:49,150,,,,,,Cold call/email,Bangalore,India,9
2004820046,SS,Deferred,01-19-2021 16:42:00,10-23-2020 13:37:00,148,No Response,,,,Disconnecting the calls,Cold call/email,Bangalore,India,9
2004823199,MJ,Contact made,01/06/2021 21:43,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,,India,12
2004823213,MJ,Contact made,01/22/21 0:28,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,,India,11
2004823217,MJ,Contact made,01/06/2021 21:45,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,,India,11
2004828851,DS,Deal Deferred,03-19-2021 12:29:00,10-29-2020 13:46:00,142,No Requirement,,Low Order Volume,44273,management has not reverted on anything yet. reconnect after a month to see any progress. else will call back if there is update recieved.,Lead Sourcing - Food Aggregators,Pune,India,13
2004828869,AIB,Won,03/02/2021 15:30,10-29-2020 13:46:00,97,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,5
2004828879,SS,Lost,11/09/2020 10:39,10-29-2020 13:48:00,5,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,9
2004828919,SS,Contact Made,02/09/2021 12:57,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004828924,SS,Lost,11/09/2020 10:40,10-29-2020 13:48:00,7,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,8
2004829327,SS,Right Contact Made,02/09/2021 12:56,10-29-2020 17:59:00,142,,,,,,Cold call/email,Chennai,India,5
2004829366,AIB,New,02/03/2021 15:27,10-29-2020 18:16:00,142,,,,,,Cold call/email,Mumbai,India,10
2004831474,MJ,Contact made,01/06/2021 21:46,10/30/20 21:25,141,,,,,,Lead Sourcing - Food Aggregators,Chennai,India,17
2004831486,MJ,Contact made,01/06/2021 21:43,10/30/20 21:26,141,,,,,,Lead Sourcing - Food Aggregators,,India,15
2004831494,MJ,Contact made,01/06/2021 21:46,10/30/20 21:26,141,,,,,,Lead Sourcing - Food Aggregators,,India,14
2004831503,MJ,Contact made,1-13-2021 21:47:00,10/30/20 21:26,141,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,14
2004831507,MJ,Contact made,03-18-2021 23:54:00,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,4
2004831517,MJ,Contact made,03/04/2021 22:15,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,13
2004831520,MJ,Contact made,2-23-2021 20:46:00,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,13
2004831524,MJ,Contact made,03/04/2021 22:16,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,12
2004831526,MJ,Proposal Sent,03/02/2021 19:06,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,,India,12
2004833708,AR,Deal Deferred,3-16-2021 12:04:00,11/02/2020 15:47,138,No Response,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,19
2004833855,SS,Deal Deferred,01-14-2021 6:28:00,11/02/2020 17:50,138,,,,,,Phone,Delhi NCR,India,1
2004838927,MJ,Won,11/05/2020 10:14,11/05/2020 10:10,-3,,,,,,Cold call/email,Bangalore,India,1
2004847783,SS,Deal Deferred,01/05/2021 16:37,11/10/2020 17:15,130,,,,,,Channel Partner,Bangalore,India,9
2004861844,SS,Deal Deferred,1-14-2021 6:28:00,11-17-2020 11:34:00,123,,,,,,Chat,Mumbai,India,1
2004883961,DS,Lost,12/02/2020 21:02,12/01/2020 13:31,1,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,10
2004883970,PN,Contact made,01/28/21 15:37,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Pune,India,10
2004883971,DS,Lost,12/02/2020 20:59,12/01/2020 13:31,1,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,10
2004883999,PN,Contact made,01/28/21 15:37,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Ahmedabad,India,10
2004884001,PN,Contact made,01-28-2021 15:37:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,10
2004884009,MJ,Deal Deferred,01-27-2021 19:26:00,12/01/2020 13:31,109,No Requirement,,Low Order Volume,44321,he was having 20 outlets but couldn't manage in covid and 9 are closed. Only one outlet is in place now. He'll get back to us if anything required.,Lead Sourcing - Food Aggregators,Chandigarh,India,10
2004884061,SS,Deferred,1-20-2021 18:39:00,12/01/2020 13:31,109,Not Interested,Due to COVID,,,Said to call by March,Lead Sourcing - Food Aggregators,Hyderabad,India,9
2004884079,SS,Deferred,12/07/2020 18:20,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,8
2004884443,DS,Deal Deferred,02/01/2021 18:14,12/01/2020 17:02,109,Opted For Competitor,,,44300,have taken 1 location with Petpooja recently. Not planning to change POS or looking for HUB integrations. will slowly think on this. Reconnect later for a demo when they are planning a scaleup,Chat,Delhi NCR,India,1
2004889671,SS,Contact Made,02/09/2021 12:57,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Coimbatore,India,7
2004889689,AR,Deal Deferred,03/16/21 18:17,12/04/2020 12:00,106,No Requirement,,Not Listed on Aggregators,44526,only on Zomato.,Lead Sourcing - Food Aggregators,Bangalore,India,6
2004889701,DS,Lost,01/06/2021 18:25,12/04/2020 12:00,33,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,6
2004890108,SS,New,02-16-2021 18:58:00,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,,India,7
2004890129,SS,New,02-15-2021 20:50:00,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004892716,DS,Demo Done,3-19-2021 17:02:00,12/07/2020 11:36,103,,,,,,Cold call/email,Mumbai,India,18
2004892717,DS,Deal Deferred,02/05/2021 18:39,12/07/2020 11:37,103,No Response,,,44316,not responding on calls or emails,Cold call/email,Mumbai,India,2
2004892734,MJ,Deal Deferred,12/14/20 20:42,12/07/2020 11:45,103,,,,,,Cold call/email,Delhi NCR,India,12
2004892760,AIB,New,02/03/2021 15:27,12/07/2020 12:05,103,,,,,,Cold call/email,Pune,India,2
2004892787,SS,Deal Deferred,01/14/21 6:28,12/07/2020 12:41,103,,,,,,Phone,Delhi NCR,India,5
2004901279,SS,Won,02-18-2021 16:27:00,12/08/2020 17:31,20,,,,,,Phone,Bangalore,India,2
2004914609,DS,Lost,12/17/20 19:44,12/16/20 18:06,1,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,6
2004914620,DS,Lost,01-13-2021 19:10:00,12/16/20 18:06,28,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,6
2004914658,MJ,New,12/16/20 18:24,12/16/20 18:06,94,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004914719,MJ,Deal Deferred,03/16/21 21:23,12/16/20 18:28,94,No Response,,,44271,"no response over calls, email or whatsapp",Lead Sourcing - Food Aggregators,Delhi NCR,India,30
2004915851,SS,Won,12-17-2020 13:37:00,12/17/20 13:02,0,,,,,,Referral,Delhi NCR,India,1
2004919830,SS,Deal Deferred,01-14-2021 6:29:00,12-21-2020 12:33:00,89,,,,,,Cold call/email,Chennai,India,1
2004930424,MJ,Won,1-20-2021 23:57:00,12-31-2020 1:04:00,21,,,,,,Web Form,Delhi NCR,India,1
2004947491,PN,Deal Deferred,03/02/2021 12:28,1-13-2021 14:04:00,66,No Response,,,,,Web Form,Mumbai,India,2
2004953763,SS,Won,01/20/21 16:09,1-18-2021 18:09:00,2,,,,,,Support @ UrbanPiper,Pune,India,1
2004968181,SS,Won,02/03/2021 18:46,1-27-2021 17:52:00,1,,,,,,Web Form,Mumbai,India,1
2005012037,DS,Deal Deferred,03/02/2021 19:11,2-15-2021 15:14:00,33,Happy Using Competitor,,,44420,Happing using Poisist solution. will reach out incase they find a lot of difference between Prime POS & Posist POC,Chat,Mumbai,India,1
2005039330,JM,New,03-19-2021 18:58:00,2-26-2021 11:18:00,22,Product Enhancement Required,,,44321,,,Jalandhar,India,14
2005042814,PN,Won,03/10/2021 19:57,03/01/2021 13:28,4,,,,,,Web Form,Pune,India,4
2005043398,AR,New,03-17-2021 11:45:00,03/01/2021 20:14,19,,,,,,Web Form,Bangalore,India,2
2005044435,AIB,Won,03/02/2021 11:24,03/02/2021 11:11,-4,,,,,,Phone,Delhi NCR,India,13
2005050654,SS,Won,03/08/2021 17:12,03/05/2021 18:59,3,,,,,,Cold call/email,Delhi NCR,India,7
2005071764,MPS,Contact made,03-18-2021 13:15:00,03-18-2021 13:15:00,2,,,,,,Email,,India,1
2001614124,DJ,Won,01/23/20 17:37,12/28/17 9:35,14,,,,,,Web Form,Bangalore,India,1
2001639442,DJ,Won,01/23/20 17:37,01/03/2018 13:15,9,,,,,,POS Partners,Coimbatore,India,5
2001640689,JM,Deal Deferred,07/01/2020 11:53,01/03/2018 16:29,1172,,,,,,Cold call/email,Bangalore,India,1
2001640824,DJ,Lost,3-26-2019 11:58:00,01/03/2018 17:19,447,,,,,,Cold call/email,Nagpur,India,15
2001641209,DJ,Lost,02/14/20 12:04,01/03/2018 19:02,638,,,,,,Cold call/email,Bangalore,India,3
2001644791,KS,Won,09-14-2020 10:20:00,01/04/2018 13:08,715,,,,,,Cold call/email,Bangalore,India,174
2001644793,DJ,Deal Deferred,11-25-2020 12:49:00,01/04/2018 13:08,1171,,,,,,POS Partners,Mumbai,India,15
2001645014,DJ,Lost,12/03/2018 21:57,01/04/2018 15:30,147,,,,,,Web Form,Mumbai,India,1
2001648997,JM,Deal Deferred,07/01/2020 11:43,01/06/2018 23:00,1169,,,,,,Cold call/email,Chennai,India,1
2001653578,,Lost,12/14/18 16:11,01/08/2018 19:18,45,,,,,,Cold call/email,Bangalore,India,1
2001725066,DJ,Lost,12/03/2018 21:57,01/24/18 12:19,77,,,,,,Web Form,Delhi NCR,India,1
2001732635,DJ,Lost,12-14-2018 15:29:00,01/25/18 12:03,323,,,,,,POS Partners,Hyderabad,India,2
2001765619,PN,Deal Deferred,1-30-2021 11:45:00,02/05/2018 12:25,1139,,,,,,Chat,Delhi NCR,India,17
2001785129,SS,Deal Deferred,10/09/2020 13:21,02/07/2018 15:11,1137,,,,,,Web Form,Lucknow,India,10
2001809026,JM,Deal Deferred,07/01/2020 11:43,02/12/2018 18:27,1132,,,,,,Cold call/email,Bangalore,India,1
2001811893,DJ,Lost,01/02/2019 13:14,02-13-2018 13:27:00,323,,,,,,Web Form,Bangalore,India,1
2001822736,AIB,New,02/03/2021 15:27,02-16-2018 12:18:00,1128,,,,,,Cold call/email,Delhi NCR,India,11
2001833674,DJ,Lost,11/10/2020 17:30,02-21-2018 17:18:00,183,,,,,,Web Form,Others,India,6
2001842683,DJ,Won,12/31/18 16:13,02-26-2018 13:44:00,0,,,,,,,Bangalore,India,4
2001875842,AIB,Won,09/10/2020 11:48,03/05/2018 17:39,268,,,,,,Chat,Bangalore,India,1
2001884798,DJ,Lost,12/03/2018 21:57,03/07/2018 13:17,15,,,,,,POS Partners,Delhi NCR,India,1
2002026625,DJ,Won,12/03/2018 21:58,03/28/18 12:25,134,,,,,,Cold call/email,Mumbai,India,5
2002033468,DJ,Lost,01/02/2019 13:33,03-29-2018 13:37:00,279,,,,,,Referral,Mumbai,India,15
2002045116,JM,Deal Deferred,07/01/2020 11:43,04/03/2018 16:11,1082,,,,,,,Others,India,1
2002050032,KS,Deal Deferred,1-14-2021 6:23:00,04/05/2018 16:27,1080,,,,,,Cold call/email,Others,India,1
2002050622,DJ,Lost,12/03/2018 21:58,04/05/2018 19:20,105,,,,,,,Others,India,1
2002060602,DS,Deal Deferred,12/09/2020 19:20,04/10/2018 20:11,1075,,,,,,Chat,Bangalore,India,1
2002062305,DJ,Lost,12/03/2018 21:58,04/11/2018 12:31,99,,,,,,POS Partners,Delhi NCR,India,3
2002065720,DJ,Deal Deferred,02/14/20 12:04,04/12/2018 15:03,1073,,,,,,POS Partners,Bangalore,India,2
2002115638,JM,Deal Deferred,07/01/2020 11:53,04-17-2018 14:22:00,1068,,,,,,Chat,Delhi NCR,India,1
2002119491,JM,Deal Deferred,07/01/2020 11:53,04-18-2018 22:26:00,1067,,,,,,,Chandigarh,India,1
2002120471,JM,Contact Made,08/11/2020 13:29,04-19-2018 8:04:00,1066,,,,,,Cold call/email,Mumbai,India,3
2002139792,JM,Deal Deferred,07/01/2020 11:53,04-23-2018 17:32:00,1062,,,,,,,Others,India,20
2002140365,DJ,Deal Deferred,02-14-2020 12:04:00,04-23-2018 19:35:00,1062,,,,,,Web Form,Others,India,1
2002142908,DJ,Won,12/03/2018 21:58,04/24/18 17:07,0,,,,,,Cold call/email,Kolkata,India,1
2002148690,JM,Lost,09-21-2020 18:39:00,04-26-2018 14:25:00,592,,,,,,Web Form,Raipur,India,1
2002157039,JM,Won,09-21-2020 18:51:00,04-30-2018 15:59:00,15,,,,,,Chat,Others,India,3
2002164905,DJ,Deal Deferred,02-14-2020 12:04:00,05/03/2018 11:30,1052,,,,,,POS Partners,Mumbai,India,1
2002164936,JM,Deal Deferred,07/01/2020 11:44,05/03/2018 11:41,1052,,,,,,POS Partners,Others,India,1
2002164973,AIB,New,02/03/2021 15:27,05/03/2018 11:58,1052,,,,,,POS Partners,Delhi NCR,India,10
2002169763,JM,Lost,09/21/20 18:39,05/04/2018 13:41,68,,,,,,Chat,Bangalore,India,2
2002189540,JM,Won,09-21-2020 18:51:00,05-14-2018 11:38:00,45,,,,,,POS Partners,Others,India,1
2002213969,JM,Deal Deferred,01/14/21 6:23,05-21-2018 12:09:00,1034,,,,,,Chat,Pune,India,1
2002289929,JM,Lost,09-21-2020 18:44:00,06/11/2018 14:04,10,,,,,,Web Form,Delhi NCR,India,1
2002300686,DJ,Won,2-26-2019 14:41:00,06/15/18 13:37,256,,,,,,Web Form,Chennai,India,15
2002324455,KS,Won,09-14-2020 10:20:00,06/22/18 12:33,18,,,,,,Web Form,Bangalore,India,20
2002324758,DJ,Deal Deferred,02-14-2020 12:04:00,06/22/18 14:28,1002,,,,,,POS Partners,Chennai,India,1
2002325165,JM,Won,09-21-2020 18:51:00,06/22/18 17:28,192,,,,,,Web Form,Mumbai,India,3
2002329378,DJ,Deal Deferred,02/14/20 12:04,06-25-2018 19:48:00,999,,,,,,,Pune,India,2
2002329391,JM,Deal Deferred,01/14/21 6:23,06-25-2018 19:52:00,999,,,,,,,Mumbai,India,2
2002333873,DJ,Deal Deferred,02/14/20 12:04,06-27-2018 14:45:00,997,,,,,,POS Partners,Delhi NCR,India,1
2002338019,DJ,Lost,02-14-2020 12:04:00,06-29-2018 13:03:00,508,,,,,,,Bangalore,India,2
2002338194,JM,Lost,03/11/2020 13:42,06-29-2018 14:09:00,0,,,,,,,Delhi NCR,India,4
2002341602,JM,Deal Deferred,01-14-2021 6:23:00,07/02/2018 12:43,992,,,,,,,Pune,India,1
2002342480,KS,Deal Deferred,01/14/21 6:23,07/02/2018 18:23,992,,,,,,Cold call/email,Delhi NCR,India,3
2002342524,KS,Deal Deferred,01-14-2021 6:23:00,07/02/2018 18:40,992,,,,,,Chat,Mumbai,India,1
2002344801,KS,Deal Deferred,01/14/21 6:23,07/03/2018 19:12,991,,,,,,Cold call/email,Delhi NCR,India,2
2002344813,MJ,Deal Deferred,10-22-2020 23:38:00,07/03/2018 19:15,991,,,,,,Cold call/email,Bangalore,India,20
2002349782,JM,Lost,03/11/2020 13:42,07/05/2018 18:11,0,,,,,,,Delhi NCR,India,5
2002371698,DJ,Won,12/03/2018 21:58,07/10/2018 13:02,0,,,,,,,Mumbai,India,10
2002371805,DJ,Deal Deferred,02-14-2020 12:04:00,07/10/2018 13:40,984,,,,,,,Bangalore,India,1
2002390300,PN,Deal Deferred,01/30/21 11:45,07-17-2018 13:43:00,977,,,,,,Cold call/email,Mumbai,India,80
2002394737,KS,Lost,09/14/20 15:47,07-18-2018 17:00:00,303,,,,,,Web Form,Delhi NCR,India,1
2002397966,DJ,Won,01/02/2019 12:51,07-19-2018 17:50:00,-1,,,,,,,Bangalore,India,1
2002400571,JM,Lost,09-21-2020 18:44:00,07-20-2018 18:42:00,507,,,,,,,Others,India,1
2002410024,MJ,Deal Deferred,10/25/20 13:01,07-25-2018 17:35:00,969,,,,,,Chat,Bangalore,India,14
2002449576,JM,Won,09-21-2020 18:51:00,08/06/2018 15:52,51,,,,,,Referral,Bangalore,India,8
2002460508,SS,Right Contact Made,02-16-2021 12:27:00,08/09/2018 19:42,954,,,,,,Cold call/email,Bangalore,India,5
2002462162,DJ,Deal Deferred,02-14-2020 12:04:00,08/10/2018 17:56,953,,,,,,Cold call/email,Delhi NCR,India,25
2002466195,DJ,Deal Deferred,02-14-2020 12:04:00,08/13/18 20:05,950,,,,,,Cold call/email,Bangalore,India,1
2002475662,KS,Deal Deferred,01/14/21 6:24,08/16/18 11:02,947,,,,,,Web Form,Bangalore,India,2
2002475747,KS,Deal Deferred,01/14/21 6:24,8-16-2018 12:02:00,947,,,,,,Web Form,Others,India,1
2002484515,KS,Deal Deferred,01-14-2021 6:24:00,8-20-2018 11:50:00,943,,,,,,Web Form,Chennai,India,2
2002493539,KS,Lost,09/14/20 15:52,8-23-2018 11:01:00,54,,,,,,Web Form,Others,India,2
2002503346,KS,Deal Deferred,01-14-2021 6:24:00,08/27/18 13:50,936,,,,,,Web Form,Delhi NCR,India,1
2002506721,KS,Won,09/14/20 15:54,08/28/18 13:26,0,,,,,,Web Form,Surat,India,1
2002507071,AIB,Won,09/10/2020 11:48,8-28-2018 16:08:00,27,,,,,,Phone,Bangalore,India,3
2002514628,KS,Lost,09-14-2020 15:54:00,8-31-2018 12:59:00,124,,,,,,Web Form,Delhi NCR,India,1
2002531283,AIB,Won,09/10/2020 11:49,09/05/2018 14:00,14,,,,,,POS Partners,Delhi NCR,India,1
2002534823,JM,Deal Deferred,07/03/2020 17:57,09/06/2018 19:12,926,,,,,,,Coimbatore,India,3
